,date,author,text,followers,status,favourites,retweets,replies,quotes,media,word_count,char_count,stop_words,#tag,@,numaric,upercase,URLs,emojis_count
1985,2022-06-02 12:32:07+00:00,CountessCommon1,I after see photo of a woman in a desperate hat ham play act with child who do not know who she be and the inevitable sugary medium coverage platinumjubilee ,22275,11022,101413,73,48,9,1,31,196,12,1,0,0,0,1,1
1986,2022-06-22 13:11:37+00:00,neonnach,dinner night at suki - ya buffetall you can eat meat tofu mushroom veggie sushi various matcha or chocolate ice cream refillable two choice of drink blackcurrant or green tea can order extras will be charge nasi goreng tempura ,2501,12249,25640,4,2,0,1,42,275,8,0,0,0,0,1,4
1987,2022-01-02 21:00:28+00:00,HeyWhatDay,hey hey come your waymon- chocolate cover cherry day fruitcake toss day festival of sleep daytue- spaghetti daywed- whip cream day keto daythu- shortbread day take down the christmas tree dayfri- tempura day bobblehead day ,7544,20429,26502,12,3,1,0,40,247,2,0,0,0,0,0,0
1988,2022-11-28 02:00:18+00:00,snailrot,I hate safe food that have packaging like skinnylicious thin zero sugar low calorie guilt free fatty free skinny food ,3765,2286,2479,346,51,28,0,20,120,3,0,0,0,12,0,0
1989,2022-11-14 13:32:32+00:00,amerix,sign that you have hyperinsulinaemia amp insulin resistance- you be always hungry- you crave sugar- headache when you miss food- you be angry amp noisy if food delay be served- you have a potbelly- you eat like a glutton but you be still thinworlddiabetesday ,1144378,73698,2382,369,24,2,0,51,286,17,1,0,0,0,0,0
1990,2022-11-03 22:52:26+00:00,lost_insope,mahito try out different lingerie while sugar daddy nanami take a sip of his whisky sit in the middle on the leather couch take in each outfit give score know it do not matter because the thin expensive material will be rip into piece the second it have it be on mahito ,2309,4509,3580,16,3,0,0,48,280,19,0,0,0,0,0,0
1991,2022-10-31 17:16:52+00:00,mattkatz00,my foreman be like I see a guy with a man bun on a pole shotgunning beer I think that be you and when you come in late I know it be youthis story should be in the ,28424,36840,21069,3,1,0,0,42,235,18,0,0,0,3,1,0
1992,2022-10-18 01:12:05+00:00,mlzema,twittersupperclubchicken sandwich wlettuce tomato hamburger dill chip amp chick - fil - a sauce on a toast brioche buncorn on the cob onion ring wtangy ranch sauce beer ,20436,134983,447453,3,8,0,3,29,228,2,2,2,0,0,1,0
1993,2022-10-01 21:44:32+00:00,KumaYojiro,favorite bun favorite beer fursuitfriday ,1960,2821,8669,13,3,1,1,6,66,0,1,0,0,0,1,0
1994,2022-12-14 20:30:16+00:00,FoodieGrizzly,ginger beef saute w mustard green straw mushroom carrot corn peasfoodphotography yummyliciouschef ,3076,24601,56842,43,23,1,1,14,131,0,2,0,0,0,1,0
1995,2022-12-10 07:30:22+00:00,bezubaan,vaango friend late breakfast saapidaravamupma with pea and carrot coconut chutney and home make tangy pickle make with raw turmeric green chilli and ginger and mustard paste filter kaapi of course have to be there ,6005,151409,33805,10,11,0,2,36,248,12,0,0,0,0,1,1
1996,2022-11-27 20:08:21+00:00,susanmj8,nothing new but it have it be sunday roast time rib of beef yorkshire amp from the allotment- swiss chard roast potato amp squash roast beetroot roast carrot in mustard amp honey ,1619,18557,75126,12,13,2,1,30,211,5,0,0,0,0,1,1
1997,2022-12-05 10:45:56+00:00,Sisi_Yemmie,if you love bread and sardine you need to try the sardine dinner roll recipe from my late vlog check it out ,77737,148621,31046,8,2,0,1,25,168,8,0,0,0,1,2,2
1998,2022-11-23 17:10:40+00:00,wandyy_cheek,eat bread and sardine with santa and other ,49256,40308,28460,8,5,1,0,9,51,3,0,0,1,0,0,0
1999,2022-10-31 09:15:30+00:00,jane13barnes,just enough sunshine to spot pretty butterfly this morning make garden green pie with harvest the other day to go with it heirloom tomatoe cucumber burrata garlic fry bread and sardine dress with balsamic and fresh basil homegrown ,15922,16470,77169,6,15,0,4,40,283,12,1,1,0,0,1,0
2000,2022-12-04 16:09:08+00:00,nitezintodreamz,you be run that cloti cheek caress into the groundi be aim to be the person some salty lump say that to ,2765,14136,38547,10,7,0,1,22,139,9,0,0,0,0,1,0
2001,2022-10-27 08:30:40+00:00,SquiggleGallery,I be mesmerise by the indomitable ebb amp flow of the ocean I be soothe by the sun caress on my face amp the salty wind on my lip I be reassure by the moon unwavere hand on the tide when everything else be chaosvss vssdaily prompt amwritingwritingcommunity ,431,676,4709,8,4,0,0,50,287,22,7,0,0,3,0,0
2002,2022-12-13 12:32:00+00:00,thewitchbrmclst,mexico tradition in mexico it have it be a tradition to eat dinner late at night with family on christmas eve the meal include typical dish like tamale bacalao dry salt cod pozole a soup make of pork or chicken with garlic and chile and buuelo fry dough with sugar ,35222,121662,103330,7,2,0,1,48,301,12,0,0,0,1,1,0
2003,2022-12-09 11:00:55+00:00,LinneanSociety,today be lutefisk or annas day in sweden and other nordic country where the preparation of dry salt whitefish begin for christmas eve to celebrate here a cod from blochs ichthyologie god jul ,19126,9764,8930,17,1,0,1,35,239,11,0,0,1,0,1,0
2004,2022-10-22 07:58:41+00:00,Civil_War_Spain,image of the raval - then know as the barrio chino take by jewish austrian photographer margaret michaelis during her time in barcelona closely link to the anarchist cause note the dry conger eelsalt cod heap up on sale atlantic protein for city poor wc ,13605,9531,20437,26,1,1,4,46,304,15,0,0,0,0,1,0
2005,2022-11-15 12:39:53+00:00,joshfunkbooks,today the day the great caper caper release it have it be lady pancake amp sir french toast fifth adventure - and it have it be a las veggies heist basically ocean in the fridge bon apptit ,31125,80176,66894,8,6,12,1,33,214,5,0,0,1,5,1,0
2006,2022-11-09 11:01:04+00:00,alicemychen,a very confused jae as to why his korean pancake do not turn out to look like the one on the pancake mix packaging ya get to add chopped veggie and some meat or seafood plus season for one big pancake ya dummy hj eaj jae eajfanart doodle ,532,16657,33160,53,12,5,1,49,286,17,4,1,0,0,1,1
2007,2022-11-09 08:48:49+00:00,Rotimialabi_,amthai pineapple fry rice jollof spaghetti pancake french toast chocolate saucebeef and garlic tomato penne steam rice and veggie ,4771,215349,9993,13,1,1,1,22,171,2,0,0,0,0,1,0
2008,2022-12-07 15:17:04+00:00,Courtne08241586,ingredient package oz refrigerate pillsbury ready to bake sugar cookie dough count large marshmallow container lb vanilla creamy ready - to - spread frost red yellow and chocolate ice ,8104,178350,103517,4,2,0,1,32,240,2,0,0,3,0,1,2
2009,2022-11-30 01:10:35+00:00,KlSS4GERARD,gerard be such a cookie dough sugar cookie marshmallow ginger bread vanilla candle hazlenut chocolate pink sprinkle caramel popcorn coffee ,2188,23214,42682,28,5,4,4,21,163,3,0,0,0,0,1,0
2010,2022-11-02 08:31:15+00:00,AniaMags,I would like to add posthumous honourable munchtion to bakewell tart mince pie reese peanut butter cup block of marzipan turkish delight winkel apple pie the pink one in the rose box marshmallow amp raw cookie dough ,25666,7100,38846,4,18,1,0,38,258,7,0,0,0,1,1,0
2011,2022-12-12 14:59:19+00:00,j_stocky,smooth box crab sweep ,11251,19551,65185,62,8,3,1,6,70,0,0,0,0,4,2,0
2012,2022-12-04 21:33:33+00:00,HbarHalo,just pick up my super crab and baby for burn my gen crab the artwork on these be dope as but the utility be just as awesome thank you and for th smooth minting processhbarnft hbarbarians crab hederanft hbar ,1509,42146,67848,10,2,0,3,45,283,16,5,2,0,0,1,1
2013,2022-11-21 01:51:23+00:00,muvaofmarketing,thick smooth and creamy homemade crab bisque gtgtgt ,6933,114369,94539,3,12,0,1,9,82,1,0,0,0,0,1,0
2014,2022-11-28 17:19:16+00:00,Beerislove25,spanish vacation in les case but german beer spaten light refreshing ,1146,3175,4572,5,3,0,1,28,301,2,0,16,0,1,1,1
2015,2022-11-25 10:00:03+00:00,FlyingFishSA,to sbwl on a black flyday we be in the mood to make your day more refreshing because it have it be the fly summer wherever you amp fly fish areclick the link and you could win remember you have limit time to win so shesha ,43713,19442,13828,29,48,0,1,46,280,20,1,0,0,2,2,1
2016,2022-11-08 12:45:07+00:00,Lusplacecafe,we have some new breakfast amp lunch option for those of you who love something fishy from refreshing salad to open sandwich to indulgent egg royale we know that fish tend to provoke a love - it - or - hate - it reaction be you a fish lover or be it shimp - ly not for you ,234,278,207,4,1,0,1,50,305,21,0,0,0,0,1,1
2017,2022-10-06 21:52:00+00:00,mentalcasemama,well guy tonight it have it be just a big salad with strawberry blueberry carrot cucumber and celery with feta and romaine and poppy seed dress not photogenic and not much to look at but it have it be crispy and delicious ,24565,22800,155021,19,127,11,1,37,246,12,0,0,0,0,1,0
2018,2022-08-22 16:24:10+00:00,Boardgamefeast,I take one last stab at my cascadia feast and have a lovely night lose to the solo scenario of the month multiple time baked sockeye salmon with blueberry sauce with pan - fried carrot and carrot - top green goddess dressing recipe come soonboardgame ,1731,22092,70934,6,1,0,2,43,281,14,1,0,0,1,1,0
2019,2022-08-07 16:19:31+00:00,MphoMasoleng,beetrootbutternutmixed salad leafsonionfeta cheese blueberriesthyme crispy butternut peel freshly squeeze lemon juice sampp serve with balsamic reduce oil dress first time make this saladno meat amp new recipe divine munchwithmpho ,3843,32791,88727,13,9,0,2,32,286,2,1,0,0,0,1,3
2020,2022-08-26 00:46:56+00:00,SharonT49967244,sweet chili glaze salmon on bed of calflower broccoli and spinach ,110,89,593,4,6,1,1,13,95,3,0,0,0,0,1,1
2021,2022-07-11 00:58:33+00:00,travisreiman,sunday supper take I out of the norm today with some asian smoke braze glaze and grill baby back serve over jasmine rice with broccoli floret I find a new family favorite ,388,703,923,6,8,0,1,35,232,10,0,2,0,1,1,0
2022,2022-06-29 22:43:59+00:00,amber_lymon,glaze saute vegan shrimp amp brown ricequinoa broccoli and chickpeas veganfood veganfoodshare ,54,206,905,12,6,0,2,14,131,1,3,0,0,0,1,1
2023,2022-12-14 08:01:40+00:00,mangalamkrishn2,makeover from leftover chapatis cut they into thin strip of noodle and saute with the vegetable amp sauce why only one pot riceeasy for pack amp a good lunch box idea ,1315,4394,14385,4,3,1,2,32,206,11,0,0,0,0,1,2
2024,2022-02-10 11:41:25+00:00,KakarWithOneK,boil noodle in a bowl add chop garlic sesame seed and chilli flake pour sizzle oil over they add soya sauce honey peanut butter saut vegetable add sauce add noodle and sauce in the sachet top with a friedpoached egg ,3116,40347,26971,3,1,0,0,41,263,8,0,0,0,0,1,0
2025,2022-10-09 20:15:01+00:00,chefdehome,recipeoftheday mexican shrimp cocktail mexican - style shrimp cocktail load with crunchy cucumber celery red onion creamy avocado cilantro shrimp and lot of zesty flavor serve with a big bowl of baked tortilla chip ,4128,17332,7827,32,4,3,1,34,281,6,1,0,0,0,2,2
2026,2022-10-08 06:00:01+00:00,tastemade,buffalo chicken pair with many variety of cheese in a baked tortilla be truly a heavenly combination ,425684,29944,14625,39,3,2,1,18,129,7,0,0,0,0,1,0
2027,2022-10-07 23:35:33+00:00,RDDpizza,tonight pizzafriday feature the semi - homemade chicago thincrust pizza homemade sauce whole milk mozz thick slice pepperoni on a low carb tortilla bake well do - ish ,210,2774,1,3,1,0,1,25,204,4,4,0,0,0,1,0
2028,2022-12-08 09:36:59+00:00,washingtonpost,spice up hanukkah with a crisp peppery and sweet yerushalmi kugel ,19975658,449347,4115,11,56,2,0,12,90,4,0,0,0,0,1,0
2029,2022-03-10 18:30:05+00:00,FoodSystems,can you name this star ingredient need a hint it change colour base on the ph of the soil in which it have it be grow it have an earthy slightly peppery taste and crisp texture it have it be more vibrant than its green counterpart and have x more vitamin agoodfoodall ,52032,5431,4723,6,4,0,1,52,298,17,1,0,0,4,1,3
2030,2022-12-07 20:33:29+00:00,VerstyukIvan,that have that be how food gets prepare for the ukrainian army on the frontline porridge with lard soup with can mackerel fry potato with salami and ketchup sandwich with egg ham and mustard raman grill vegetable all kind of thing within kilocalorie diet ,18291,5592,4704,7,1,0,1,43,300,13,0,0,0,0,1,0
2031,2022-12-10 22:41:31+00:00,gruffaloscoot,bacon be fatbacon be very salty I too bacon I too ,3677,35989,60659,3,1,0,0,13,62,3,0,0,0,0,0,0
2032,2022-12-09 16:29:55+00:00,frankie7x_eth,bacon be fat and very salty I too bacon I too ,1069,12181,12574,3,5,0,0,13,58,5,0,0,0,0,0,1
2033,2022-12-04 14:05:00+00:00,PassionSpoon1,recipe cauliflower crust pizza be a healthy and low - carb alternative to a classic pizza top with colourful pepper olive tomato and salty bacon it make a real delight pizza healthylifestyle recipe keto bacon deliciousfood foodie ,4719,8516,27488,5,1,0,1,37,297,9,7,0,0,0,2,1
2034,2022-07-13 17:53:40+00:00,streetskitchen,lot of paella icepop cold cold drink and lot of treat from local bakery come to camden streetskitchen this evening pm nr camden tube station every wednesday thursday friday amp sunday solidaritynotcharity giveashift ,24431,41419,23777,3,1,0,2,35,267,6,4,0,0,2,1,3
2035,2022-12-13 04:39:59+00:00,MZamoraNelson1,venison stew with pepper and onion on white rice pan sear in olive oil add garlic salt pepper cumin soy sauce tomato sauce sherry a lil sugar and beef broth let it cook on low for hour so tasty ,31044,9507,24799,34,71,7,1,42,241,9,0,0,1,0,1,3
2036,2022-12-11 22:19:02+00:00,Living_Lou,yes definitely a favourite - spicy butter chickenyou need chicken thigh or chicken breast onion coconut milk plain yogurt tomato paste garlic garam masala curry powder ginger turmeric butter and a little salt and sugarrecipe recipe ,81968,84527,154263,20,1,0,2,40,300,5,1,0,0,1,2,0
2037,2022-12-10 06:21:02+00:00,Living_Lou,yes definitely a favourite - spicy butter chickenyou need chicken thigh or chicken breast onion coconut milk plain yogurt tomato paste garlic garam masala curry powder ginger turmeric butter and a little salt and sugarrecipe recipe ,81968,84527,154263,12,1,0,2,40,300,5,1,0,0,1,2,0
2038,2022-12-10 11:49:21+00:00,sammiefeasting,bakewell shortbread bar buttery shortbread top with raspberry jam and cover in almond sponge so yummy and easy to makerecipe food weekendvibe christmas ,8130,147355,166437,20,7,2,1,28,217,5,3,0,0,0,2,2
2039,2022-12-08 00:41:05+00:00,blablafishcakes,asanauthor I realise that some in our profession be horribly poor I feel so sorry for they oh well thank goodness cancel culture do not exist or some of they would be even poor croissant for breakfast I feel with warm blackberry jam butter rum and sugar almond ,24078,133708,156472,10,7,0,1,48,304,17,1,0,0,3,1,0
2040,2022-11-19 00:33:23+00:00,CallissClan,spice rhubarb amp almond cake - debate whether or not to do the jam amp cream fill sabrinaghayour feast mymenuplan homegrown rhubarb ,7889,22201,237,5,30,1,1,24,174,6,4,0,0,0,1,1
